ss002,-0.50189588,0.19365413,-0.21281265,0.19809796,0.6874875,0.37711779,0.23460129,0.78644242,1.06509899,-0.38974009,-0.5605914,-0.37952559,0.16237755,-0.30333195,0.57892204,0.48712811,0.88943788,0.64456342,0.3852843,0.29688248,0.1630392,-0.19866316,-0.17196186,0.44669878,0.22147278,0.27772262,0.25802485,0.75046415,-1.97300298,-0.80983508,0.36148579,0.8820748,0.53133504,0.38586799,-0.29522659,-0.59447325,-0.31116931,0.52020731,0.48286538,0.81840834,0.73394799,1.39188161,0.49290938,0.81705429,1.19847775,1.29816756,1
ss004,1.74412707,-0.57229329,0.68078328,0.38861145,2.85497369,1.38477343,0.45436691,2.39519581,1.36151924,4.61793412,,0.64631024,1.0060306,0.48600197,1.44405841,1.10492884,1.79861283,0.46141358,-0.45682453,0.55482522,0.29076309,1.18343169,-0.22999608,0.96996963,-0.68995379,0.53326672,1.98459039,1.76441112,1.03100442,1.28057951,1.51366282,1.58930148,1.11813727,1.45475157,0.62575304,0.84018056,1.0484341,0.4104087,1.35284936,-0.66235752,-0.19065485,0.61062769,0.3680218,0.91002497,0.98414292,1.00573017,1
ss005,0.6911336,-0.79656558,-1.60754287,0.62084469,0.78857095,0.72402012,-0.42550007,1.05034618,,3.2420122,0.48163005,0.62526978,-2.24589972,,0.67556081,-0.69342878,1.18803929,0.69744289,0.75618557,0.96271647,-0.80748833,1.88123686,-0.40582578,-0.49156354,1.70850561,0.53813519,0.81488599,-1.01458739,-1.69808232,2.0423944,0.9830792,0.76447595,-0.4260562,-0.58659331,-0.29824687,0.68348193,0.62482003,-1.32956022,-0.61660803,-0.49400438,0.66331355,0.68008718,0.44621638,2.28653692,0.86653573,0.95638834,1
ss009,3.05270016,,-2.0518901,-0.73119523,0.99219074,1.1766,,,2.03941713,2.2480215,1.22436891,-5.99109628,,-0.99373969,,,2.3729306,1.04466558,1.31474944,-1.53176322,1.38711208,1.41874289,1.78288246,,,,2.55628393,1.92019914,2.08341182,1.65638568,0.994206,1.00243988,1.19257072,-1.02342292,,-3.24228688,1.13659523,1.14253409,1.70683483,3.45196958,1.36741684,0.79406164,1.74172116,4.86682698,,0.97203283,1
ss017,1.83621233,3.98153601,,0.83267474,-0.5244502,-0.86803629,,,1.64042806,1.1440423,-2.30187899,0.93468041,-1.81681824,,,,1.02376968,1.42630513,0.72402779,1.11169601,0.87771117,-0.92846243,0.54011105,0.68866632,,-5.42828866,,0.95384812,-1.04325007,1.90325263,1.24401992,1.24393885,1.11977399,1.69459237,,-1.37272754,0.38928949,3.29990077,2.11270442,8.07115303,,-0.81343974,-0.97769942,0.88888751,-0.47015162,-0.49583471,1
ss024,0.51546904,-0.86044126,0.72628098,0.82659819,1.07430106,0.97006234,1.32752237,1.24803499,1.65079216,1.10846475,1.02016838,0.93421699,0.72940001,0.83825488,0.66899551,1.53901713,0.70233314,0.29119962,-0.29688394,-0.30211669,0.3981078,0.96211065,0.63878786,0.60109133,1.11033145,0.333638,1.0967198,0.70855336,1.10187723,1.95279238,1.58361347,1.61578394,0.99304727,0.74621444,-0.96883331,0.94520459,0.65705152,0.37776501,-1.87397747,,,-1.133338,-1.34563204,-0.67831213,-0.45257443,-0.49917187,1
ss026,-1.31783381,1.66372851,2.79001425,-1.42658951,0.89382087,0.55022777,0.62609488,1.21151249,0.53746574,0.96697537,-1.24111372,-1.61319679,1.34657196,2.10030882,0.58714515,-0.38944723,0.68792517,-0.25776277,-0.6200108,-0.28640004,0.83947975,0.66891733,0.465274,0.56833737,2.24204553,3.76040629,,1.13199768,-0.70560901,-1.12560426,-1.20842021,-0.91188088,0.52722517,1.70028305,0.94336818,0.2361532,1.78151211,0.55240318,-0.50961071,2.11007133,,0.36036571,0.75352532,0.33581275,0.6186054,0.71615021,1
ss028,-1.24738933,-0.89494161,1.06133598,0.30367132,-0.84021054,-0.68096463,-0.52957439,-0.88127137,-1.65031689,2.40220628,-0.88846456,-1.7171542,-0.73116528,-0.30342613,0.64888331,-1.22534424,-1.08081015,1.02537067,0.27831527,-1.88040985,-0.32304125,-0.47669766,-0.55581248,-0.23700069,0.69386099,0.46036012,1.04503507,-0.64296242,1.95332176,1.0174338,0.61182947,1.74570923,0.93785989,-1.14376435,-0.71791301,0.52178906,0.19923236,-0.87639271,-1.08789293,1.16466826,-0.56860196,1.14555917,-1.10529929,-0.56411641,-1.00014994,-1.15588127,1
ss029,2.71109659,2.42066642,,0.48715735,1.41256273,1.54929428,-0.96360374,,,4.48433569,,-1.16091748,2.95160819,1.30606626,-0.70264124,0.97186708,1.96010446,0.99543034,-1.01982533,0.64777936,0.5949565,-1.15106636,-0.57724197,1.40796398,-1.34470516,-1.0669633,,2.91432183,4.72451936,-2.77313086,-2.05284954,0.98327938,1.31706387,-1.05221771,   ,-0.99210066,-1.86734346,-1.59501604,-0.76687163,-1.42786748,-0.94901134,-1.76612762,-4.20684324,,-0.7851795,-0.83101669,1
ss031,-1.83880803,1.90178159,1.19117876,0.84496923,2.08894857,1.34793958,1.06557967,1.38131492,2.44357254,2.68807865,-1.88704536,1.43062709,0.41092623,0.74667985,0.63881687,1.99839921,1.019023,0.85050188,0.63960266,0.68519053,0.71413073,-1.82930075,2.0793053,0.39474166,-0.60573475,-0.62242223,-3.06874453,-1.46731333,3.21585159,0.81665092,1.62589835,2.28137138,,1.38601036,1.03067226,0.86883129,1.97519699,1.89220977,0.82265965,1.58786548,1.83056035,,,-0.60775825,-0.96107237,-1.13365749,1
ss051,-1.35394337,2.14467202,-0.46246423,0.94576451,0.95008697,-0.7624174,1.35099614,-1.56942962,-1.86138892,-1.08899053,-1.48154489,-0.92951073,1.01901536,-1.08087263,-1.37551978,-1.77567039,1.44023003,0.82002487,-0.8101719,0.50707908,-0.42033833,1.17875069,-0.86465073,0.50846002,0.95083842,-1.78935888,1.99108674,-1.36015712,5.08881418,,0.87410643,-0.91945027,1.29437349,-1.38683704,1.62235203,1.54549311,1.16855249,-1.80116873,1.95564204,-3.21516245,,0.8233075,4.86771207,,2.11123856,2.52574945,1
ss064,2.35362096,-1.0280994,1.50493771,0.55482943,1.1477944,0.63796938,-0.56438567,1.39298319,1.42925539,0.69590603,0.48039377,-1.08223104,1.95893304,2.27738814,0.37659301,-0.36700091,1.05526271,,0.17859065,0.59200839,-0.47007646,-0.39144625,0.37933872,-0.23901478,-0.93445615,0.8930314,1.10354247,-0.71835117,0.6782121,0.29264113,-0.75075963,0.59824521,0.98524279,0.71036606,-0.67226287,-0.55712857,0.66105272,0.58381319,0.47924562,1.28788014,0.35335357,1.1166673,1.17025987,1.83594872,,1.50091454,1
ss066,0.90835473,-0.90419258,-1.13863912,0.33933352,1.22093109,0.91662436,-0.79859315,1.53570135,1.30371199,1.85202141,,-0.50535881,0.53549889,0.3947112,1.02084549,0.80435741,0.71724716,0.73809864,0.42091889,1.22367946,0.46952378,0.57177253,1.42194693,0.61012317,0.3713896,-1.36018196,1.16590663,1.66171572,1.78544833,0.8668566,0.9031015,1.02285962,1.41460265,1.2667825,0.58406714,1.38522024,0.7151314,1.02021859,0.92896749,0.32480256,0.29244826,-0.90164728,-0.62485665,-0.48825033,0.51170822,0.57409378,1
ss067,-1.3059037,-0.63213765,-0.92674634,-0.88069866,-1.27874664,-2.63657033,-0.61072279,-1.48372029,-2.50709118,-3.7001153,1.13861072,-1.47703889,-1.15366801,0.43706132,-1.58805393,-1.5893631,-1.58448163,-1.41384338,0.88675281,1.43518945,0.26758794,-0.77262433,-0.59655745,-1.53199002,-1.56188146,-2.10034091,-2.26875099,-1.55514007,-2.40401391,0.95974907,1.36958225,1.82577029,-0.83425732,-1.84510353,0.70375322,-0.86640581,-0.42394503,-1.81130434,-3.62922336,-0.49297858,-1.93829123,-1.33328586,-1.39699982,-5.83683862,,-2.23761719,1
ss069,-0.41133208,0.79108004,0.85237949,0.70406899,1.17428986,-0.90440182,1.76533302,1.71077135,,5.66178077,,0.74433151,-0.95528569,0.46423964,0.72237057,0.34725743,1.63479851,0.8037292,0.2580383,2.76424627,,,0.84962184,-0.90622334,-1.11667274,-4.9205561,,0.44684385,1.05430197,1.65778783,0.49138339,0.72119678,1.08030437,0.29361532,0.48372872,0.76667248,0.52580896,1.07978837,-2.64534189,-1.04405266,-0.53612001,0.2718692,-0.35353663,-1.20725069,0.62762411,0.73648321,1
ss071,0.1673085,-0.42968923,-0.39353825,-0.51158175,-0.21633103,-0.41591161,-0.42340225,0.17592222,-0.31761997,-1.10085335,-0.30822402,-0.45783417,-0.35217518,-0.3399481,-0.24295132,-0.31658719,0.25238125,0.34806204,-0.21842621,-0.2372213,-0.22540148,-0.2969138,-0.4005946,-0.4122127,-0.67939494,-0.46362247,-0.66024737,-0.25551695,-0.57808734,-0.7295805,-0.33300975,-0.35253394,-0.33571133,-0.61631327,-0.39202117,-0.32778467,-0.38456313,-0.35546421,-0.22744659,-0.65177763,-0.36948265,0.61023529,0.43487023,-0.65097059,0.26900353,0.35112903,1
ss074,0.75376622,-0.33950086,0.65768913,-0.63943192,-0.65945456,-1.04400686,-0.87994288,-1.41458257,-1.11346818,1.91860989,-1.32021619,-1.13861795,1.8119007,,-1.53104314,0.6207161,-0.97701125,,,0.61226402,-0.34496095,1.1529979,-1.16940373,-1.74302429,5.14878337,-7.10811331,1.38773211,1.44958212,-1.88546272,0.90645901,-0.56922999,-0.47981241,1.41351819,-0.91841122,-2.10904286,-1.37934258,-1.06989422,1.95187482,-0.65172948,-1.42357451,-0.50546002,-2.03367547,2.12404386,-1.73636999,,,1
ss075,-0.81682557,-0.64899494,-1.60298332,-2.18569464,-2.72234107,-1.2345975,0.72244845,-3.02945052,-2.54222067,-4.28775996,-0.56190672,-1.30259751,-1.11830939,-1.39124835,1.17175094,-1.84135922,1.53889036,1.20715644,-0.46592182,-0.65222894,-0.89941814,0.51150513,-0.84483898,-0.82960627,-2.49984211,-3.6115134,,-1.61332302,-2.89614245,-0.66478654,1.07026121,1.16111024,2.57998249,1.07361359,-0.61700469,-1.21201347,-1.33401863,0.81810815,,,,,,-2.93307324,0.78935439,0.90633708,1
ss077,0.88650987,-1.20450228,,-0.51719831,-0.67392818,-0.86935896,-0.65785384,-1.00826081,-0.29816392,-0.40132861,1.83643441,0.68029332,-0.76368353,0.80235509,1.25921156,0.72522191,-0.92983772,-1.1322454,0.38537195,0.58112127,-0.44759083,1.26298353,0.86635112,1.09023178,0.90678513,-1.26051508,,0.50979805,1.96854905,,0.70762696,0.47688552,0.69836986,-1.23015632,-0.79008336,-0.60919684,0.52413045,0.68818227,3.02632215,,,,1.36942374,-0.88902582,-0.40310475,-0.42547294,1
ss083,0.4772402,-0.51988158,-1.0852194,-0.57010113,-0.42733542,-0.40033882,-0.83901189,1.26685135,-0.67989019,0.74042599,-0.57269325,-1.65800626,-1.49086422,-1.93522699,-0.31713755,-0.22871787,-0.52642426,-0.51341793,-0.33619585,0.92636696,0.2861867,-0.73560828,-0.51930907,-0.82934213,-1.78275737,,0.33299641,0.4958764,1.04563501,-0.51824431,0.45904778,-0.5143751,0.78476031,-0.72436959,-0.52610451,-0.84852902,-0.86572442,-1.10577593,-0.30142171,-1.63278297,-0.69215754,0.65857118,-0.7343823,-0.97072939,-0.96211907,-1.1148055,1
ss088,1.03775775,-0.67054948,-0.80206446,-1.2945351,1.22901203,1.53263255,2.31249281,-1.07916429,0.70822447,0.78551426,-1.38180671,-1.00192283,-1.74209712,-1.05004219,-0.72750175,-0.55844084,-0.85471921,-0.69931606,-0.66361512,-0.71753526,-1.10753584,-1.4620012,-2.1823963,-1.52496715,-1.21464384,-1.29953536,0.98724876,1.033609,-0.62054488,-0.93912697,-0.84782915,-0.7345552,-0.72090358,-1.38126137,-1.14341195,-0.9021416,1.31031447,-0.94122788,-1.17230548,-0.58196441,0.95916658,-1.05720573,-1.20552966,-1.25493685,-0.70059426,-0.7968444,1
ss015,2.17393756,0.4491197,-1.08792132,-1.34515911,1.97323112,-0.83148403,-1.93141859,1.62715274,0.79051897,-0.68311874,-0.2747275,-0.26138109,-0.76790454,-0.38448074,,,,,,0.62570834,-0.30497632,-0.48934486,0.53711524,0.4978412,0.40225368,-0.36819061,1.2866113,1.15531231,1.82169283,0.29764475,0.65658005,-0.9844303,1.46206062,,,0.50972541,0.45227595,,,-1.11899653,-0.69786845,-0.56558142,2.83348987,-5.47409231,,,1
ss016,0.84347084,-1.69887523,-3.63349934,0.53760211,0.72028519,0.28797238,-0.45948262,2.3422006,1.66220347,1.15239264,-0.77005739,-0.84001266,0.45882912,-0.90330366,0.71708306,0.62612469,0.72988558,-0.37624596,-0.65032006,-0.446039,-0.30516376,-0.35674195,0.54660141,-0.61095925,-0.74572349,-1.01731666,,-1.23987329,0.90324286,-0.59836559,-1.45015502,-1.49720446,0.75150384,-0.77496333,-0.9255997,-0.94659406,-0.9804404,-1.08917768,-0.73891597,,-0.78366782,1.03533941,-1.06633087,2.61620289,0.79545854,0.89319881,1
ss020,0.67362381,0.62434215,0.57240251,0.29428952,0.78010286,0.46096282,0.35900693,1.0143397,1.2210765,0.7014387,0.42770989,0.53688653,-0.38627052,0.37543081,0.95180762,0.88216773,1.04437183,0.76412089,0.48189904,0.39421962,0.37373712,0.65099175,0.47332807,0.46985177,0.53835066,-0.90400962,1.29148591,0.72126335,0.65287847,0.6419893,0.65048679,1.04362627,1.47476943,0.90539131,0.90638825,0.60878726,-0.35065598,0.80476825,-1.81194324,1.36904705,-0.68919962,0.8400891,0.48750855,0.53742274,0.8594478,0.96797191,1
ss021,0.75009854,0.80384049,1.45283585,0.36060311,0.49971717,0.62158612,0.26070593,3.80965584,1.21602059,5.44645563,-1.11894716,0.6194318,-0.97856256,0.73350919,2.77186918,,3.72092728,,,-0.48723655,0.3875337,-0.64017687,0.65317641,-0.37937935,-0.71180988,-2.54864943,2.00871961,1.00075742,1.31227353,1.33896169,0.70145282,0.81044863,2.55340079,1.95478233,-1.15447141,0.51630741,-0.44852772,-4.46060378,-0.71171817,-2.67774448,-0.39510326,0.72937666,2.2558565,3.15760808,0.61629479,0.70896014,1
ss023,-1.94616543,1.63407584,1.43165959,-2.33019623,2.73358447,,2.02831243,,,-2.26704415,-1.0886958,-1.13402319,-1.38157989,-0.761735,-1.85761235,1.68666794,,-1.60786152,0.90085127,-1.26744323,-1.29758092,-0.77034006,1.08589332,0.98110231,1.29186876,-1.54845647,,,1.75099257,,1.92607015,1.83275204,,-2.05549951,4.34167034,,,-1.91872824,2.08349991,-4.2450042,-5.06116894,1.51036474,3.3701587,-2.23550958,2.19414358,2.32532034,1
ss030,,-1.2932738,-2.02409476,-1.13545382,0.68185524,-0.53003385,0.34748351,1.09921065,0.820076,1.77541189,-1.92266729,-1.51577778,-0.96556298,-1.59756518,-0.51358428,0.35623857,-0.55698687,-0.60614893,-1.23960321,-1.37279616,-1.07031495,-0.88592197,-1.49975051,-0.81028412,-0.46073613,-1.28775186,0.80143481,0.92701629,0.67184742,-0.69217072,-0.66010482,-0.95035044,0.30011332,-0.77314098,0.61626003,-1.24405461,-1.02490929,-0.34673391,-1.68566287,-1.1654646,-0.35823096,-1.2493613,-0.8398834,-0.18844104,-1.17662889,-1.20411654,1
ss036,1.22993533,0.9775477,0.82955345,0.44984495,1.17839173,-1.1650216,-1.14345519,0.93534348,0.85007457,-0.85200956,-0.58512549,0.89258144,0.50078873,0.4156798,1.60750769,1.63749178,0.37985273,1.30934309,0.55888101,1.04780868,0.7357449,0.46764713,0.76824734,0.69622311,0.3946392,-0.40935005,0.28254642,0.58049188,-1.21813113,-1.18410608,-0.58841004,0.74512872,1.19378856,0.97460583,1.40013166,1.61089377,-0.61804046,1.31907773,0.88829926,0.7973729,0.81545138,0.41036028,-1.2530273,-0.79529507,-0.30498741,0.62919471,1
ss041,0.20170116,1.19404273,,0.35059546,0.39451372,-0.19978024,0.50994514,0.69815379,0.88140478,0.61176073,0.55630669,-0.45010085,0.34318383,0.45276353,0.55498376,0.69097771,0.86346217,0.50061532,0.61570727,0.45123242,0.26858176,0.33978867,0.78169887,0.58522631,0.41245587,0.61996895,0.53588697,0.38317351,1.05713097,,0.76995471,1.40187706,,0.59229817,0.30793475,-0.29571504,-0.19654601,0.46042753,0.42578996,0.20722226,0.34374498,1.04030085,,0.43954811,0.49247862,0.61428307,1
ss044,1.01581258,-1.06582927,0.36313152,0.40849269,0.76871026,0.50091136,-0.43295346,1.25346387,0.76033574,0.80211005,-0.29038773,1.00281446,-0.47667055,-0.33539199,0.45109047,0.52170655,1.53276237,0.89596652,0.31888874,0.488156,0.59887015,-0.46567137,0.44697288,-0.24001444,0.44171347,-0.32762239,0.90274958,1.09220882,1.67598449,0.79257832,0.92729656,0.44567798,1.13185485,0.98707119,-0.19684278,0.48287918,0.37497113,-1.98152678,-1.56981723,-1.06397383,-0.21656508,0.81241136,1.24169187,2.08353828,,0.89170114,1
